"yearDraft","numberPickOverall","numberRound","numberRoundPick","namePlayer","slugTeam","nameOrganizationFrom","typeOrganizationFrom","idPlayer","idTeam","nameTeam","cityTeam","teamName","PLAYER_PROFILE_FLAG","slugOrganizationTypeFrom","locationOrganizationFrom"
2005,6,1,6,"Martell Webster","POR","Seattle Preparatory School","High School",101110,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"HS",NA
2005,7,1,7,"Charlie Villanueva","TOR","Connecticut","College/University",101111,1610612761,"Toronto Raptors","Toronto","Raptors",1,"COL",NA
2005,8,1,8,"Channing Frye","NYK","Arizona","College/University",101112,1610612752,"New York Knicks","New York","Knicks",1,"COL",NA
2005,9,1,9,"Ike Diogu","GSW","Arizona State","College/University",101113,1610612744,"Golden State Warriors","Golden State","Warriors",1,"COL",NA
2005,10,1,10,"Andrew Bynum","LAL","Saint Joseph","High School",101115,1610612747,"Los Angeles Lakers","Los Angeles","Lakers",1,"HS",NA
2005,11,1,11,"Fran Vazquez","ORL","Baloncesto Malaga","Other Team/Club",101116,1610612753,"Orlando Magic","Orlando","Magic",0,"PRO","Spain"
2005,12,1,12,"Yaroslav Korolev","LAC","PBC CSKA Moscow","Other Team/Club",101117,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",1,"PRO","Russia"
2005,13,1,13,"Sean May","CHA","North Carolina","College/University",101118,1610612766,"Charlotte Bobcats","Charlotte","Bobcats",1,"COL",NA
2005,14,1,14,"Rashad McCants","MIN","North Carolina","College/University",101119,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",1,"COL",NA
2005,15,1,15,"Antoine Wright","NJN","Texas A&M","College/University",101120,1610612751,"New Jersey Nets","New Jersey","Nets",1,"COL",NA
2005,16,1,16,"Joey Graham","TOR","Oklahoma State","College/University",101121,1610612761,"Toronto Raptors","Toronto","Raptors",1,"COL",NA
2005,17,1,17,"Danny Granger","IND","New Mexico","College/University",101122,1610612754,"Indiana Pacers","Indiana","Pacers",1,"COL",NA
2005,18,1,18,"Gerald Green","BOS","Gulf Shores Academy","High School",101123,1610612738,"Boston Celtics","Boston","Celtics",1,"HS",NA
2005,19,1,19,"Hakim Warrick","MEM","Syracuse","College/University",101124,1610612763,"Memphis Grizzlies","Memphis","Grizzlies",1,"COL",NA
2005,20,1,20,"Julius Hodge","DEN","North Carolina State","College/University",101125,1610612743,"Denver Nuggets","Denver","Nuggets",1,"COL",NA
2005,21,1,21,"Nate Robinson","PHX","Washington","College/University",101126,1610612756,"Phoenix Suns","Phoenix","Suns",1,"COL",NA
2005,22,1,22,"Jarrett Jack","DEN","Georgia Tech","College/University",101127,1610612743,"Denver Nuggets","Denver","Nuggets",1,"COL",NA
2005,23,1,23,"Francisco Garcia","SAC","Louisville","College/University",101128,1610612758,"Sacramento Kings","Sacramento","Kings",1,"COL",NA
2005,24,1,24,"Luther Head","HOU","Illinois","College/University",101129,1610612745,"Houston Rockets","Houston","Rockets",1,"COL",NA
2005,25,1,25,"Johan Petro","SEA","Elan Bearnais Pau-Orthez","Other Team/Club",101130,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"PRO","France"
2005,26,1,26,"Jason Maxiell","DET","Cincinnati","College/University",101131,1610612765,"Detroit Pistons","Detroit","Pistons",1,"COL",NA
2005,27,1,27,"Linas Kleiza","POR","Missouri","College/University",101132,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2005,28,1,28,"Ian Mahinmi","SAS","STB Le Havre","Other Team/Club",101133,1610612759,"San Antonio Spurs","San Antonio","Spurs",1,"PRO","France"
2005,29,1,29,"Wayne Simien","MIA","Kansas","College/University",101134,1610612748,"Miami Heat","Miami","Heat",1,"COL",NA
2005,30,1,30,"David Lee","NYK","Florida","College/University",101135,1610612752,"New York Knicks","New York","Knicks",1,"COL",NA
2005,31,2,1,"Salim Stoudamire","ATL","Arizona","College/University",101136,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"COL",NA
2005,32,2,2,"Daniel Ewing","LAC","Duke","College/University",101137,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",1,"COL",NA
2005,33,2,3,"Brandon Bass","NOK","Louisiana State","College/University",101138,1610612740,"New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City","Hornets",1,"COL",NA
2005,34,2,4,"CJ Miles","UTA","Skyline","High School",101139,1610612762,"Utah Jazz","Utah","Jazz",1,"HS",NA
2005,35,2,5,"Ricky Sanchez","POR","IMG Academy","High School",101140,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",0,"HS",NA
2005,36,2,6,"Ersan Ilyasova","MIL","Ulkerspor","Other Team/Club",101141,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"PRO","Turkey"
2005,37,2,7,"Ronny Turiaf","LAL","Gonzaga","College/University",101142,1610612747,"Los Angeles Lakers","Los Angeles","Lakers",1,"COL",NA
2005,38,2,8,"Travis Diener","ORL","Marquette","College/University",101143,1610612753,"Orlando Magic","Orlando","Magic",1,"COL",NA
2005,39,2,9,"Von Wafer","LAL","Florida State","College/University",101144,1610612747,"Los Angeles Lakers","Los Angeles","Lakers",1,"COL",NA
2005,40,2,10,"Monta Ellis","GSW","Lanier","High School",101145,1610612744,"Golden State Warriors","Golden State","Warriors",1,"HS",NA
2005,41,2,11,"Roko Ukic","TOR","KK Split","Other Team/Club",101146,1610612761,"Toronto Raptors","Toronto","Raptors",1,"PRO","Croatia"
2005,42,2,12,"Chris Taft","GSW","Pittsburgh","College/University",101147,1610612744,"Golden State Warriors","Golden State","Warriors",1,"COL",NA
2005,43,2,13,"Mile Ilic","NJN","KK FMP","Other Team/Club",101148,1610612751,"New Jersey Nets","New Jersey","Nets",1,"PRO","Serbia"
2005,44,2,14,"Martynas Andriuskevicius","ORL","BC Zalgiris","Other Team/Club",101149,1610612753,"Orlando Magic","Orlando","Magic",1,"PRO","Lithuania"
2005,45,2,15,"Lou Williams","PHI","South Gwinnett","High School",101150,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"HS",NA
2005,46,2,16,"Erazem Lorbek","IND","Fortitudo Pallacanestro Bologna","Other Team/Club",101151,1610612754,"Indiana Pacers","Indiana","Pacers",1,"PRO","Italy"
2005,47,2,17,"Bracey Wright","MIN","Indiana","College/University",101152,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",1,"COL",NA
2005,48,2,18,"Mickael Gelabale","SEA","Real Madrid Baloncesto","Other Team/Club",101153,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"PRO","Spain"
2005,49,2,19,"Andray Blatche","WAS","South Kent School","High School",101154,1610612764,"Washington Wizards","Washington","Wizards",1,"HS",NA
2005,50,2,20,"Ryan Gomes","BOS","Providence","College/University",101155,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2005,51,2,21,"Robert Whaley","UTA","Walsh","College/University",101156,1610612762,"Utah Jazz","Utah","Jazz",1,"COL",NA
2005,52,2,22,"Axel Hervelle","DEN","Real Madrid Baloncesto","Other Team/Club",101157,1610612743,"Denver Nuggets","Denver","Nuggets",0,"PRO","Spain"
2005,53,2,23,"Orien Greene","BOS","Louisiana-Lafayette","College/University",101158,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2005,54,2,24,"Dijon Thompson","NYK","California-Los Angeles","College/University",101159,1610612752,"New York Knicks","New York","Knicks",1,"COL",NA
2005,55,2,25,"Lawrence Roberts","SEA","Mississippi","College/University",101160,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"COL",NA
2005,56,2,26,"Amir Johnson","DET","Westchester","High School",101161,1610612765,"Detroit Pistons","Detroit","Pistons",1,"HS",NA
2005,57,2,27,"Marcin Gortat","PHX","Koln 99ers","Other Team/Club",101162,1610612756,"Phoenix Suns","Phoenix","Suns",1,"PRO","Germany"
2005,58,2,28,"Uros Slokar","TOR","Pallalcesto Amatori Udine","Other Team/Club",101166,1610612761,"Toronto Raptors","Toronto","Raptors",1,"PRO","Italy"
2005,59,2,29,"Cenk Akyol","ATL","Anadolu Efes S.K.","Other Team/Club",101164,1610612737,"Atlanta Hawks","Atlanta","Hawks",0,"PRO","Turkey"
2005,60,2,30,"Alex Acker","DET","Pepperdine","College/University",101165,1610612765,"Detroit Pistons","Detroit","Pistons",1,"COL",NA
2004,1,1,1,"Dwight Howard","ORL","Southwest Atlanta Christian Academy","High School",2730,1610612753,"Orlando Magic","Orlando","Magic",1,"HS",NA
2004,2,1,2,"Emeka Okafor","CHA","Connecticut","College/University",2731,1610612766,"Charlotte Bobcats","Charlotte","Bobcats",1,"COL",NA
2004,3,1,3,"Ben Gordon","CHI","Connecticut","College/University",2732,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2004,4,1,4,"Shaun Livingston","LAC","Peoria","High School",2733,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",1,"HS",NA
2004,5,1,5,"Devin Harris","WAS","Wisconsin","College/University",2734,1610612764,"Washington Wizards","Washington","Wizards",1,"COL",NA
2004,6,1,6,"Josh Childress","ATL","Stanford","College/University",2735,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"COL",NA
2004,7,1,7,"Luol Deng","PHX","Duke","College/University",2736,1610612756,"Phoenix Suns","Phoenix","Suns",1,"COL",NA
2004,8,1,8,"Rafael Araujo","TOR","Brigham Young","College/University",2737,1610612761,"Toronto Raptors","Toronto","Raptors",1,"COL",NA
2004,9,1,9,"Andre Iguodala","PHI","Arizona","College/University",2738,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"COL",NA
2004,10,1,10,"Luke Jackson","CLE","Oregon","College/University",2739,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"COL",NA
2004,11,1,11,"Andris Biedrins","GSW","BK Skonto","Other Team/Club",2740,1610612744,"Golden State Warriors","Golden State","Warriors",1,"PRO","Latvia"
2004,12,1,12,"Robert Swift","SEA","Bakersfield","High School",2741,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"HS",NA
2004,13,1,13,"Sebastian Telfair","POR","Abraham Lincoln","High School",2742,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"HS",NA
2004,14,1,14,"Kris Humphries","UTA","Minnesota","College/University",2743,1610612762,"Utah Jazz","Utah","Jazz",1,"COL",NA
2004,15,1,15,"Al Jefferson","BOS","Prentiss","High School",2744,1610612738,"Boston Celtics","Boston","Celtics",1,"HS",NA
2004,16,1,16,"Kirk Snyder","UTA","Nevada-Reno","College/University",2745,1610612762,"Utah Jazz","Utah","Jazz",1,"COL",NA
2004,17,1,17,"Josh Smith","ATL","Oak Hill Academy","High School",2746,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"HS",NA
2004,18,1,18,"JR Smith","NOH","Saint Benedict's Preparatory School","High School",2747,1610612740,"New Orleans Hornets","New Orleans","Hornets",1,"HS",NA
2004,19,1,19,"Dorell Wright","MIA","South Kent School","High School",2748,1610612748,"Miami Heat","Miami","Heat",1,"HS",NA
2004,20,1,20,"Jameer Nelson","DEN","Saint Joseph's","College/University",2749,1610612743,"Denver Nuggets","Denver","Nuggets",1,"COL",NA
2004,21,1,21,"Pavel Podkolzin","UTA","Pallacanestro Varese","Other Team/Club",2750,1610612762,"Utah Jazz","Utah","Jazz",1,"PRO","Italy"
2004,22,1,22,"Viktor Khryapa","NJN","PBC CSKA Moscow","Other Team/Club",2751,1610612751,"New Jersey Nets","New Jersey","Nets",1,"PRO","Russia"
2004,23,1,23,"Sergei Monia","POR","PBC CSKA Moscow","Other Team/Club",2752,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"PRO","Russia"
2004,24,1,24,"Delonte West","BOS","Saint Joseph's","College/University",2753,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2004,25,1,25,"Tony Allen","BOS","Oklahoma State","College/University",2754,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2004,26,1,26,"Kevin Martin","SAC","Western Carolina","College/University",2755,1610612758,"Sacramento Kings","Sacramento","Kings",1,"COL",NA
2004,27,1,27,"Sasha Vujacic","LAL","Pallalcesto Amatori Udine","Other Team/Club",2756,1610612747,"Los Angeles Lakers","Los Angeles","Lakers",1,"PRO","Italy"
2004,28,1,28,"Beno Udrih","SAS","Olimpia Milano","Other Team/Club",2757,1610612759,"San Antonio Spurs","San Antonio","Spurs",1,"PRO","Italy"
2004,29,1,29,"David Harrison","IND","Colorado","College/University",2758,1610612754,"Indiana Pacers","Indiana","Pacers",1,"COL",NA
2004,30,2,1,"Anderson Varejao","ORL","FC Barcelona Basquet","Other Team/Club",2760,1610612753,"Orlando Magic","Orlando","Magic",1,"PRO","Spain"
2004,31,2,2,"Jackson Vroman","CHI","Iowa State","College/University",2761,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2004,32,2,3,"Peter John Ramos","WAS","Criollos de Caguas","Other Team/Club",2762,1610612764,"Washington Wizards","Washington","Wizards",1,"PRO","Puerto Rico"
2004,33,2,4,"Lionel Chalmers","LAC","Xavier","College/University",2763,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",1,"COL",NA
2004,34,2,5,"Donta Smith","ATL","Southeastern Illinois","College/University",2764,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"COL",NA
2004,35,2,6,"Andre Emmett","SEA","Texas Tech","College/University",2765,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"COL",NA
2004,36,2,7,"Antonio Burks","ORL","Memphis","College/University",2766,1610612753,"Orlando Magic","Orlando","Magic",1,"COL",NA
2004,37,2,8,"Royal Ivey","ATL","Brigham Young","College/University",2767,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"COL",NA
2004,38,2,9,"Chris Duhon","CHI","Duke","College/University",2768,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2004,39,2,10,"Albert Miralles","TOR","Roseto Sharks","Other Team/Club",2769,1610612761,"Toronto Raptors","Toronto","Raptors",0,"PRO","Italy"
2004,40,2,11,"Justin Reed","BOS","Mississippi","College/University",2770,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2004,41,2,12,"David Young","SEA","North Carolina Central","College/University",2801,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"COL",NA
2004,42,2,13,"Viktor Sanikidze","ATL","JDA Dijon Basket","Other Team/Club",2771,1610612737,"Atlanta Hawks","Atlanta","Hawks",0,"PRO","France"
2004,43,2,14,"Trevor Ariza","NYK","California-Los Angeles","College/University",2772,1610612752,"New York Knicks","New York","Knicks",1,"COL",NA
2004,44,2,15,"Tim Pickett","NOH","Florida State","College/University",2773,1610612740,"New Orleans Hornets","New Orleans","Hornets",1,"COL",NA
2004,45,2,16,"Bernard Robinson","CHA","Michigan","College/University",2774,1610612766,"Charlotte Bobcats","Charlotte","Bobcats",1,"COL",NA
2004,46,2,17,"Ha Ha","POR","Yonsei (KOR)","College/University",2775,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2004,47,2,18,"Pape Sow","MIA","Cal State-Fullerton","College/University",2776,1610612748,"Miami Heat","Miami","Heat",1,"COL",NA
2004,48,2,19,"Ricky Minard","SAC","Morehead State","College/University",2777,1610612758,"Sacramento Kings","Sacramento","Kings",1,"COL",NA
2004,49,2,20,"Sergei Lishouk","MEM","Miami (FL)","College/University",2778,1610612763,"Memphis Grizzlies","Memphis","Grizzlies",0,"COL",NA
2004,50,2,21,"Vassilis Spanoulis","DAL","Maroussi B.C.","Other Team/Club",2779,1610612742,"Dallas Mavericks","Dallas","Mavericks",1,"PRO","Greece"
2004,51,2,22,"Christian Drejer","NJN","FC Barcelona Basquet","Other Team/Club",2780,1610612751,"New Jersey Nets","New Jersey","Nets",0,"PRO","Spain"
2004,52,2,23,"Romain Sato","SAS","Xavier","College/University",2781,1610612759,"San Antonio Spurs","San Antonio","Spurs",1,"COL",NA
2004,53,2,24,"Matt Freije","MIA","Vanderbilt","College/University",2782,1610612748,"Miami Heat","Miami","Heat",1,"COL",NA
2004,54,2,25,"Rickey Paulding","DET","Missouri","College/University",2783,1610612765,"Detroit Pistons","Detroit","Pistons",0,"COL",NA
2004,55,2,26,"Luis Flores","HOU","Manhattan","College/University",2784,1610612745,"Houston Rockets","Houston","Rockets",1,"COL",NA
2004,56,2,27,"Marcus Douthit","LAL","Providence","College/University",2785,1610612747,"Los Angeles Lakers","Los Angeles","Lakers",0,"COL",NA
2004,57,2,28,"Sergei Karaulov","SAS","Sakha-Yakutia Yakutsk","Other Team/Club",2807,1610612759,"San Antonio Spurs","San Antonio","Spurs",0,"PRO","Russia"
2004,58,2,29,"Blake Stepp","MIN","Gonzaga","College/University",2786,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",1,"COL",NA
2004,59,2,30,"Rashad Wright","IND","Georgia","College/University",2787,1610612754,"Indiana Pacers","Indiana","Pacers",1,"COL",NA
2003,1,1,1,"LeBron James","CLE","Saint Vincent-Saint Mary","High School",2544,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"HS",NA
2003,2,1,2,"Darko Milicic","DET","KK Vrsac","Other Team/Club",2545,1610612765,"Detroit Pistons","Detroit","Pistons",1,"PRO","Serbia"
2003,3,1,3,"Carmelo Anthony","DEN","Syracuse","College/University",2546,1610612743,"Denver Nuggets","Denver","Nuggets",1,"COL",NA
2003,4,1,4,"Chris Bosh","TOR","Georgia Tech","College/University",2547,1610612761,"Toronto Raptors","Toronto","Raptors",1,"COL",NA
2003,5,1,5,"Dwyane Wade","MIA","Marquette","College/University",2548,1610612748,"Miami Heat","Miami","Heat",1,"COL",NA
2003,6,1,6,"Chris Kaman","LAC","Central Michigan","College/University",2549,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",1,"COL",NA
2003,7,1,7,"Kirk Hinrich","CHI","Kansas","College/University",2550,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2003,8,1,8,"T.J. Ford","MIL","Texas","College/University",2551,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"COL",NA
2003,9,1,9,"Michael Sweetney","NYK","Georgetown","College/University",2552,1610612752,"New York Knicks","New York","Knicks",1,"COL",NA
2003,10,1,10,"Jarvis Hayes","WAS","Georgia","College/University",2553,1610612764,"Washington Wizards","Washington","Wizards",1,"COL",NA
2003,11,1,11,"Mickael Pietrus","GSW","Elan Bearnais Pau-Orthez","Other Team/Club",2554,1610612744,"Golden State Warriors","Golden State","Warriors",1,"PRO","France"
2003,12,1,12,"Nick Collison","SEA","Kansas","College/University",2555,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"COL",NA
2003,13,1,13,"Marcus Banks","MEM","Nevada-Las Vegas","College/University",2556,1610612763,"Memphis Grizzlies","Memphis","Grizzlies",1,"COL",NA
2003,14,1,14,"Luke Ridnour","SEA","Oregon","College/University",2557,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"COL",NA
2003,15,1,15,"Reece Gaines","ORL","Louisville","College/University",2558,1610612753,"Orlando Magic","Orlando","Magic",1,"COL",NA
2003,16,1,16,"Troy Bell","BOS","Boston College","College/University",2559,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2003,17,1,17,"Zarko Cabarkapa","PHX","KK Buducnost Podgorica","Other Team/Club",2560,1610612756,"Phoenix Suns","Phoenix","Suns",1,"PRO","Montenegro"
2003,18,1,18,"David West","NOH","Xavier","College/University",2561,1610612740,"New Orleans Hornets","New Orleans","Hornets",1,"COL",NA
2003,19,1,19,"Sasha Pavlovic","UTA","KK Buducnost Podgorica","Other Team/Club",2562,1610612762,"Utah Jazz","Utah","Jazz",1,"PRO","Montenegro"
2003,20,1,20,"Dahntay Jones","BOS","Duke","College/University",2563,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2003,21,1,21,"Boris Diaw","ATL","Elan Bearnais Pau-Orthez","Other Team/Club",2564,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"PRO","France"
2003,22,1,22,"Zoran Planinic","NJN","KK Cibona","Other Team/Club",2565,1610612751,"New Jersey Nets","New Jersey","Nets",1,"PRO","Croatia"
2003,23,1,23,"Travis Outlaw","POR","Starkville","High School",2566,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"HS",NA
2003,24,1,24,"Brian Cook","LAL","Illinois","College/University",2567,1610612747,"Los Angeles Lakers","Los Angeles","Lakers",1,"COL",NA
2003,25,1,25,"Carlos Delfino","DET","Fortitudo Pallacanestro Bologna","Other Team/Club",2568,1610612765,"Detroit Pistons","Detroit","Pistons",1,"PRO","Italy"
2003,26,1,26,"Ndudi Ebi","MIN","Westbury Christian School","High School",2569,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",1,"HS",NA
2003,27,1,27,"Kendrick Perkins","MEM","Clifton J. Ozen","High School",2570,1610612763,"Memphis Grizzlies","Memphis","Grizzlies",1,"HS",NA
2003,28,1,28,"Leandro Barbosa","SAS","Associacao Bauru Basketball Team","Other Team/Club",2571,1610612759,"San Antonio Spurs","San Antonio","Spurs",1,"PRO","Brazil"
2003,29,1,29,"Josh Howard","DAL","Wake Forest","College/University",2572,1610612742,"Dallas Mavericks","Dallas","Mavericks",1,"COL",NA
2003,30,2,1,"Maciej Lampe","NYK","Madrid (ESP)","College/University",2573,1610612752,"New York Knicks","New York","Knicks",1,"COL",NA
2003,31,2,2,"Jason Kapono","CLE","California-Los Angeles","College/University",2574,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"COL",NA
2003,32,2,3,"Luke Walton","LAL","Arizona","College/University",2575,1610612747,"Los Angeles Lakers","Los Angeles","Lakers",1,"COL",NA
2003,33,2,4,"Jerome Beasley","MIA","North Dakota","College/University",2602,1610612748,"Miami Heat","Miami","Heat",1,"COL",NA
2003,34,2,5,"Sofoklis Schortsanitis","LAC","Iraklis Thessaloniki B.C.","Other Team/Club",2577,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",0,"PRO","Greece"
2003,35,2,6,"Szymon Szewczyk","MIL","Basketball Lowen Braunschweig","Other Team/Club",2578,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",0,"PRO","Germany"
2003,36,2,7,"Mario Austin","CHI","Mississippi State","College/University",2579,1610612741,"Chicago Bulls","Chicago","Bulls",0,"COL",NA
2003,37,2,8,"Travis Hansen","ATL","Brigham Young","College/University",2580,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"COL",NA
2003,38,2,9,"Steve Blake","WAS","Maryland","College/University",2581,1610612764,"Washington Wizards","Washington","Wizards",1,"COL",NA
2003,39,2,10,"Slavko Vranes","NYK","KK Buducnost Podgorica","Other Team/Club",2582,1610612752,"New York Knicks","New York","Knicks",1,"PRO","Montenegro"
2003,40,2,11,"Derrick Zimmerman","GSW","Mississippi State","College/University",2583,1610612744,"Golden State Warriors","Golden State","Warriors",1,"COL",NA
2003,41,2,12,"Willie Green","SEA","Detroit Mercy","College/University",2584,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"COL",NA
2003,42,2,13,"Zaza Pachulia","ORL","Ulkerspor","Other Team/Club",2585,1610612753,"Orlando Magic","Orlando","Magic",1,"PRO","Turkey"
2003,43,2,14,"Keith Bogans","MIL","Kentucky","College/University",2586,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"COL",NA
2003,44,2,15,"Malick Badiane","HOU","TV Langen","Other Team/Club",2587,1610612745,"Houston Rockets","Houston","Rockets",1,"PRO","Germany"
2003,45,2,16,"Matt Bonner","CHI","Florida","College/University",2588,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2003,46,2,17,"Sani Becirovic","DEN","Virtus Pallacanestro Bologna","Other Team/Club",2589,1610612743,"Denver Nuggets","Denver","Nuggets",1,"PRO","Italy"
2003,47,2,18,"Mo Williams","UTA","Alabama","College/University",2590,1610612762,"Utah Jazz","Utah","Jazz",1,"COL",NA
2003,48,2,19,"James Lang","NOH","Central Park Christian","High School",2591,1610612740,"New Orleans Hornets","New Orleans","Hornets",1,"HS",NA
2003,49,2,20,"James Jones","IND","Miami (FL)","College/University",2592,1610612754,"Indiana Pacers","Indiana","Pacers",1,"COL",NA
2003,50,2,21,"Paccelis Morlende","PHI","JDA Dijon Basket","Other Team/Club",2593,1610612755,"Philadelphia 76ers","Philadelphia","76ers",0,"PRO","France"
2003,51,2,22,"Kyle Korver","NJN","Creighton","College/University",2594,1610612751,"New Jersey Nets","New Jersey","Nets",1,"COL",NA
2003,52,2,23,"Remon Van de Hare","TOR","FC Barcelona Basquet","Other Team/Club",2595,1610612761,"Toronto Raptors","Toronto","Raptors",0,"PRO","Spain"
2003,53,2,24,"Tommy Smith","CHI","Arizona State","College/University",2596,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2003,54,2,25,"Nedzad Sinanovic","POR","HKK Brotnjo","Other Team/Club",2597,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",0,"PRO","Bosnia and Herzegovina"
2003,55,2,26,"Rick Rickert","MIN","Minnesota","College/University",2598,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",1,"COL",NA
2003,56,2,27,"Brandon Hunter","BOS","Ohio","College/University",2599,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2003,57,2,28,"Xue Yuyang","DAL","Hong Kong Flying Dragons","Other Team/Club",2600,1610612742,"Dallas Mavericks","Dallas","Mavericks",0,"PRO","China"
2003,58,2,29,"Andreas Glyniadakis","DET","A.E.K. Athens B.C.","Other Team/Club",2601,1610612765,"Detroit Pistons","Detroit","Pistons",1,"PRO","Greece"
2002,1,1,1,"Yao Ming","HOU","Shanghai Sharks","Other Team/Club",2397,1610612745,"Houston Rockets","Houston","Rockets",1,"PRO","China"
2002,2,1,2,"Jay Williams","CHI","Duke","College/University",2398,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2002,3,1,3,"Mike Dunleavy","GSW","Duke","College/University",2399,1610612744,"Golden State Warriors","Golden State","Warriors",1,"COL",NA
2002,4,1,4,"Drew Gooden","MEM","Kansas","College/University",2400,1610612763,"Memphis Grizzlies","Memphis","Grizzlies",1,"COL",NA
2002,5,1,5,"Nikoloz Tskitishvili","DEN","Universo Treviso Basket","Other Team/Club",2401,1610612743,"Denver Nuggets","Denver","Nuggets",1,"PRO","Italy"
2002,6,1,6,"Dajuan Wagner","CLE","Memphis","College/University",2402,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"COL",NA
2002,7,1,7,"Nene","NYK","CR Vasco da Gama","Other Team/Club",2403,1610612752,"New York Knicks","New York","Knicks",1,"PRO","Brazil"
2002,8,1,8,"Chris Wilcox","LAC","Maryland","College/University",2404,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",1,"COL",NA
2002,9,1,9,"Amar'e Stoudemire","PHX","Cypress Creek","High School",2405,1610612756,"Phoenix Suns","Phoenix","Suns",1,"HS",NA
2002,10,1,10,"Caron Butler","MIA","Connecticut","College/University",2406,1610612748,"Miami Heat","Miami","Heat",1,"COL",NA
2002,11,1,11,"Jared Jeffries","WAS","Indiana","College/University",2407,1610612764,"Washington Wizards","Washington","Wizards",1,"COL",NA
2002,12,1,12,"Melvin Ely","LAC","Fresno State","College/University",2408,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",1,"COL",NA
2002,13,1,13,"Marcus Haislip","MIL","Tennessee","College/University",2409,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"COL",NA
2002,14,1,14,"Fred Jones","IND","Oregon","College/University",2410,1610612754,"Indiana Pacers","Indiana","Pacers",1,"COL",NA
2002,15,1,15,"Bostjan Nachbar","HOU","Universo Treviso Basket","Other Team/Club",2411,1610612745,"Houston Rockets","Houston","Rockets",1,"PRO","Italy"
